1,4,"[ 0.58019065  0.63389123  0.65843304  0.66449237  0.68171336  0.7037058
  0.70782386  0.71100649  0.71309535  0.71474058  0.71688944  0.71868812
  0.71935954  0.72259227  0.72361817  0.72455959  0.72660591  0.72784196
  0.72830965  0.7307372   0.730321    0.731982    0.73224148  0.73399966
  0.73429617  0.73581685  0.73626364  0.73663595  0.73735776  0.73797175
  0.73722943  0.73838135  0.73799974  0.74008303  0.74030526  0.74149889
  0.74099813  0.74059967  0.74276999  0.74351165  0.74208567  0.74236075
  0.74265991  0.74374938  0.74398806  0.74461411  0.74321698  0.74434429
  0.74407937  0.74375138  0.7451691   0.74546537  0.74487532  0.745381
  0.74612777  0.7450233   0.74426473  0.74580097  0.74619322  0.74682826
  0.74663738  0.74581521  0.74598578  0.74629936  0.7458204   0.74679283
  0.74691917  0.74673815  0.74753391  0.74728021  0.74655715  0.74650242
  0.74681754  0.74773207  0.74779683  0.74773348  0.74722404  0.74656474
  0.74574259  0.7486013   0.74856903  0.74792777  0.74742747  0.74775211
  0.74813601  0.74782886  0.74952292  0.74714334  0.74781065  0.74805142
  0.74770155  0.74813971  0.74860723  0.7481649   0.74935878  0.74937812
  0.74869256  0.74796715  0.74947913  0.74867197]","[ 0.58821118  0.59490426  0.59840778  0.60318048  0.61672737  0.62500702
  0.61589324  0.62851524  0.62421325  0.62641973  0.62770717  0.62581763
  0.62421301  0.62979199  0.61687127  0.62838725  0.6261265   0.62244767
  0.62786021  0.62757184  0.63194743  0.63450372  0.63088598  0.63502378
  0.63569776  0.63629534  0.64228433  0.6406865   0.63962823  0.63888505
  0.63363245  0.64219121  0.6402382   0.64263004  0.64020174  0.64098831
  0.6418598   0.6461085   0.64790155  0.64564381  0.64102874  0.64775675
  0.64333014  0.64806433  0.64747082  0.6398964   0.64902816  0.64184675
  0.64254337  0.64632097  0.64169109  0.64568122  0.6506965   0.64390971
  0.64416119  0.6426523   0.65019121  0.64685487  0.64443751  0.6536261
  0.64608623  0.64924042  0.64544283  0.65012437  0.64635288  0.64264484
  0.64500879  0.6525723   0.64675218  0.64831219  0.64668615  0.64767151
  0.65228274  0.64604742  0.64928518  0.64503905  0.64736769  0.64802718
  0.64750687  0.64951261  0.6460651   0.64635749  0.6451754   0.64545373
  0.64848917  0.6486837   0.64721124  0.64626297  0.6467875   0.64636372
  0.64872955  0.64690198  0.65109753  0.64728053  0.64786568  0.64772374
  0.64920534  0.64741262  0.64338405  0.64462175]","[ 0.73030328  0.63602566  0.61918212  0.57120465  0.5350213   0.54909056
  0.54057976  0.55135105  0.54599557  0.55048204  0.54591445  0.55264657
  0.54840132  0.54710814  0.54761282  0.55019019  0.55275229  0.54797021
  0.55262607  0.55273763  0.55673353  0.55716034  0.55532984  0.56328379
  0.5616786   0.56209713  0.56459509  0.56535597  0.56688977  0.56725772
  0.56440539  0.56739248  0.56752765  0.56838793  0.56578685  0.56865224
  0.56822895  0.56960573  0.57490618  0.57534086  0.5694373   0.57248279
  0.56999501  0.57323407  0.57669398  0.57081111  0.57666868  0.5724836
  0.57018993  0.57040913  0.57084661  0.57812622  0.58075719  0.5746299
  0.57178797  0.5742803   0.57935616  0.57104531  0.57134389  0.57395498
  0.57611278  0.58026549  0.5780881   0.57737784  0.57225757  0.57618139
  0.5765863   0.57855891  0.57211415  0.57540471  0.57638622  0.58207293
  0.58252465  0.57913534  0.57599354  0.5719655   0.57572722  0.57943494
  0.57471866  0.57780273  0.57861224  0.57079743  0.57376453  0.57270288
  0.58071529  0.57781624  0.57417667  0.57716746  0.57616563  0.57827691
  0.57503904  0.57655621  0.57717675  0.57633584  0.58072996  0.57335946
  0.57708326  0.57529931  0.5710485   0.57242352]","[ 0.16746388  0.34210005  0.39613404  0.39408894  0.50112505  0.52241113
  0.50457328  0.5127848   0.52521162  0.52464333  0.53780032  0.52044881
  0.52923141  0.54320818  0.53259605  0.53609557  0.52713875  0.53669016
  0.55097223  0.54278257  0.54748892  0.53638397  0.54909235  0.53730198
  0.54467103  0.5509849   0.56454355  0.55792796  0.54081888  0.54267013
  0.55325742  0.55329551  0.55726695  0.55652521  0.5617123   0.55342509
  0.57122901  0.56581376  0.54893319  0.55031811  0.56442158  0.57178982
  0.56355525  0.55979418  0.53804166  0.54539628  0.5434725   0.55560809
  0.55137848  0.57623074  0.5732018   0.54585335  0.54649994  0.54633347
  0.54969977  0.55214006  0.53969816  0.55287295  0.56950843  0.58369554
  0.54016158  0.53604073  0.53311979  0.54600709  0.57308472  0.55132995
  0.55432708  0.54637534  0.57290452  0.55906914  0.55297411  0.52624539
  0.54216606  0.54729623  0.55106226  0.57176839  0.55284864  0.54376793
  0.56587568  0.5544933   0.5530021   0.55140338  0.5534112   0.5715935
  0.5285372   0.53671187  0.55026596  0.55171357  0.55107014  0.5264684
  0.5565279   0.55132632  0.56331355  0.55755281  0.53419097  0.54690885
  0.56634692  0.55280543  0.56417042  0.56408495]"
2,4,"[ 0.59629495  0.67634896  0.69679213  0.70407361  0.71011515  0.71405135
  0.71905593  0.72204311  0.72406538  0.72769701  0.7302637   0.73259512
  0.73458158  0.73542415  0.73669843  0.73894375  0.73962989  0.74190428
  0.74176681  0.74366182  0.74384345  0.74465492  0.74690395  0.74505529
  0.74698447  0.74641337  0.74797797  0.74777647  0.74935184  0.75062648
  0.75002343  0.75034539  0.75190631  0.75086857  0.7528378   0.75282926
  0.75350265  0.75452957  0.75550379  0.75566793  0.75559494  0.7559961
  0.75713729  0.75641828  0.75659305  0.75846005  0.75935008  0.75827992
  0.75967043  0.75896371  0.76077124  0.76191694  0.76147223  0.76139381
  0.76109501  0.76239914  0.76288309  0.76377377  0.76368129  0.76332552
  0.76337914  0.76430253  0.76413404  0.76292489  0.76455351  0.76598735
  0.76603167  0.76531356  0.76524158  0.76671062  0.76732831  0.76647661
  0.7661759   0.76776647  0.76689266  0.76736456  0.76752009  0.76721192
  0.76841703  0.76765311  0.76751917  0.76827254  0.76982557  0.76776729
  0.76946661  0.76874323  0.76966982  0.76865083  0.76853714  0.76938955
  0.77053748  0.77002541  0.76897128  0.77034566  0.77098385  0.76944611
  0.77109841  0.77061618  0.77209187  0.7730524 ]","[ 0.58368436  0.61288946  0.60517387  0.61554707  0.61840643  0.61864199
  0.62079829  0.62551789  0.62988932  0.62756571  0.62601207  0.63234501
  0.63772385  0.63189121  0.6371262   0.63678582  0.64323435  0.64514179
  0.6409942   0.65045048  0.64878141  0.6405481   0.64513322  0.64749275
  0.64621732  0.65338708  0.64778912  0.65379311  0.64684377  0.65611034
  0.64739942  0.65146281  0.65201534  0.65315567  0.65167389  0.65584991
  0.65616048  0.6543472   0.65538673  0.65729869  0.65262439  0.6602728
  0.65813355  0.65909637  0.66479481  0.65843715  0.65693143  0.6585151
  0.65589655  0.65477962  0.65945614  0.66106063  0.65932212  0.66306376
  0.6644663   0.65792198  0.65757551  0.66413551  0.66085603  0.66198297
  0.66285303  0.65972323  0.65763927  0.66477105  0.66046765  0.65916446
  0.65760863  0.66071884  0.65991922  0.66436493  0.66205896  0.66229814
  0.66836101  0.66539316  0.66792794  0.66404088  0.66307875  0.66488296
  0.66340347  0.66422484  0.66267539  0.66238504  0.66387373  0.66311178
  0.65823499  0.65659466  0.66133692  0.66293951  0.66385999  0.66200928
  0.66601146  0.66549933  0.66763159  0.66289133  0.66042762  0.66560267
  0.66522175  0.66044852  0.65873689  0.66470117]","[ 0.54926904  0.53693036  0.52961708  0.53645033  0.54071695  0.54364278
  0.54262933  0.54453613  0.5519309   0.55169347  0.56188213  0.55767638
  0.56460956  0.55643271  0.57017141  0.5717137   0.57339614  0.57212694
  0.57129255  0.58072139  0.58292214  0.57263224  0.57606105  0.57911523
  0.58759089  0.58272229  0.57809706  0.58098902  0.58451064  0.592426
  0.57763958  0.58223445  0.59111278  0.58355142  0.58506537  0.5801273
  0.58980269  0.58970805  0.59154867  0.59703522  0.5856261   0.59256012
  0.59010735  0.59393929  0.59718042  0.58820184  0.59436954  0.58937842
  0.59056697  0.59050379  0.60078177  0.59559979  0.59946245  0.60275863
  0.60299776  0.59704894  0.60003229  0.59556121  0.59478804  0.59362569
  0.59707275  0.59430481  0.59721776  0.59772148  0.58965096  0.60294872
  0.59479219  0.59801494  0.59671565  0.60461563  0.59315202  0.59434732
  0.6036764   0.60515381  0.5996577   0.59940582  0.59694935  0.60009582
  0.60380878  0.59623981  0.59026166  0.60009853  0.59861858  0.59565628
  0.59248392  0.59545286  0.59619056  0.60175328  0.60784724  0.59347626
  0.60492196  0.59840625  0.60343875  0.59545948  0.59819495  0.60280808
  0.59943697  0.59087986  0.5875362   0.59983201]","[ 0.26735365  0.42613657  0.47586474  0.50880281  0.51136645  0.50317716
  0.53221545  0.52947024  0.54413542  0.52935612  0.49972688  0.53775851
  0.53397766  0.54288114  0.5334215   0.5298321   0.53074505  0.56090384
  0.53250489  0.53109156  0.53567453  0.51743322  0.53665402  0.54206405
  0.51105084  0.5514505   0.53937943  0.56032693  0.54359418  0.53127483
  0.54117228  0.55935424  0.53191534  0.56714028  0.53791128  0.59012089
  0.56474178  0.54853998  0.54902931  0.53823282  0.55455638  0.56593775
  0.55531853  0.56324949  0.57620161  0.58292137  0.55061576  0.5792748
  0.55745821  0.57134275  0.55820322  0.57029661  0.56135494  0.55845032
  0.5454261   0.55882912  0.54732126  0.58400035  0.57820482  0.58330025
  0.57746022  0.59085395  0.55307967  0.58243571  0.59643435  0.54047406
  0.57772367  0.56947302  0.58177486  0.56836531  0.5881721   0.59060549
  0.58336062  0.57113546  0.58913524  0.57811359  0.57901106  0.57137129
  0.56324901  0.60013885  0.60433849  0.57789435  0.58449429  0.59727598
  0.59198273  0.56548092  0.57761377  0.57178307  0.55760883  0.58927371
  0.56435246  0.58673074  0.57704171  0.5845482   0.5615141   0.57553231
  0.57557095  0.59733173  0.59273646  0.58343717]"
4,4,"[ 0.62537451  0.70499962  0.72003113  0.73163525  0.74023283  0.74560608
  0.75263519  0.75416103  0.75885398  0.76059408  0.76422847  0.76736016
  0.77021767  0.77088427  0.7718376   0.7751181   0.77636441  0.77778938
  0.7794371   0.78017435  0.78109839  0.78198975  0.78354826  0.78342334
  0.78492137  0.78637637  0.78670809  0.787567    0.78592084  0.78839511
  0.7896041   0.79054739  0.79113228  0.79173193  0.79105086  0.79188136
  0.79327839  0.79274099  0.79444187  0.79431915  0.79482002  0.79664957
  0.79597939  0.7969435   0.79681623  0.79726808  0.7967736   0.7984317
  0.79753274  0.79814167  0.79813408  0.79894209  0.80077587  0.79922064
  0.80040533  0.80117802  0.80138827  0.80028579  0.80115066  0.80200556
  0.80106829  0.80372062  0.80232998  0.80274832  0.80376362  0.8032861
  0.80284989  0.80327202  0.80362683  0.80400477  0.80526794  0.80383329
  0.80472188  0.80480585  0.80545889  0.80439582  0.80594256  0.80439054
  0.80559221  0.80574031  0.805213    0.80748218  0.8067617   0.8075539
  0.80722043  0.80883198  0.80636456  0.80718921  0.80813871  0.80703771
  0.80692382  0.80835071  0.80719386  0.80829609  0.80881671  0.80861888
  0.80888012  0.80877413  0.8089926   0.81015003]","[ 0.61347689  0.62982034  0.62611037  0.63880891  0.63930607  0.64895974
  0.65904182  0.64860224  0.65721166  0.66604569  0.66643583  0.66274729
  0.66898795  0.67023307  0.66802571  0.66758341  0.66769283  0.67541166
  0.67997457  0.67282213  0.6727853   0.6827578   0.67574914  0.6822445
  0.68089345  0.67516994  0.67814464  0.68229684  0.68377645  0.68906946
  0.68598038  0.68743509  0.68598027  0.68532437  0.68525189  0.68129202
  0.69022349  0.6896684   0.68623845  0.69134219  0.68596607  0.69136078
  0.69625652  0.69275044  0.6859202   0.69231612  0.69075223  0.69440025
  0.69353826  0.69626953  0.69679226  0.69198799  0.69029603  0.69086601
  0.69132617  0.69264201  0.69562452  0.69557427  0.69154148  0.69663794
  0.68944372  0.69373986  0.69106657  0.69947485  0.68923459  0.69731476
  0.69250537  0.69717038  0.69418384  0.69107411  0.68882553  0.69766092
  0.69510366  0.70155506  0.69477188  0.69819365  0.69725299  0.68902275
  0.69554942  0.69641031  0.69645193  0.69385559  0.69753996  0.69518913
  0.69485182  0.69206773  0.69604692  0.69755107  0.70089328  0.69881334
  0.69659458  0.69485753  0.69618336  0.69429495  0.69486442  0.69883616
  0.70126368  0.70102198  0.69380365  0.69697281]","[ 0.55261242  0.54756915  0.54517224  0.56376781  0.56855537  0.57938798
  0.59177786  0.58040293  0.59062681  0.59932429  0.60292363  0.59898952
  0.60459996  0.60688632  0.60322027  0.60718544  0.60417776  0.60985411
  0.61099021  0.61879712  0.60719586  0.61442606  0.61103992  0.61949954
  0.61927346  0.61650958  0.61585787  0.6234097   0.61741274  0.62257039
  0.62584499  0.62251644  0.62595124  0.61913989  0.62904958  0.62685278
  0.62600983  0.62548054  0.62139955  0.62619774  0.61716515  0.62804653
  0.63556077  0.62901194  0.62728024  0.62751793  0.61539827  0.62844499
  0.62914949  0.63043569  0.63027679  0.62045825  0.62808988  0.62387813
  0.62315299  0.62565887  0.62895035  0.6361448   0.62570641  0.63707988
  0.62939651  0.63013653  0.63859384  0.63387936  0.62558349  0.63322976
  0.63128664  0.62772549  0.62643966  0.6330691   0.61553155  0.63818714
  0.63461707  0.63412569  0.62794996  0.6348371   0.63495333  0.62537172
  0.63175389  0.62611968  0.63492147  0.63395921  0.63997944  0.63161112
  0.63864331  0.62529005  0.62989447  0.63027111  0.6428719   0.63615147
  0.63343318  0.63263499  0.63157223  0.63609802  0.63327469  0.63406853
  0.63961711  0.63076042  0.63126767  0.63142261]","[ 0.42637832  0.50344187  0.55988894  0.53732465  0.54350503  0.54385591
  0.53912245  0.57796527  0.54754544  0.5731778   0.55673115  0.55868012
  0.56424464  0.54888106  0.57626734  0.55530144  0.55987019  0.58530547
  0.59136236  0.53825215  0.58479546  0.58930478  0.5816112   0.57749872
  0.58216456  0.57304174  0.57777394  0.57296302  0.60015544  0.6056153
  0.59159637  0.61112769  0.60063493  0.62725447  0.57620336  0.58747937
  0.61558799  0.60307089  0.61183805  0.61905537  0.63686883  0.61792129
  0.6118434   0.61223702  0.60863004  0.60737582  0.65170842  0.62125551
  0.62157704  0.60956849  0.60852605  0.6393965   0.60342022  0.63229338
  0.63205201  0.6214047   0.62130549  0.60439043  0.62211632  0.60169959
  0.61987053  0.61687784  0.59278117  0.62108548  0.63234668  0.60378772
  0.62020394  0.61760358  0.62071137  0.59255028  0.63916782  0.60967276
  0.60859207  0.61931038  0.63180493  0.60942807  0.61688453  0.6223175
  0.6316246   0.62436892  0.62623941  0.60777741  0.6145698   0.62064596
  0.59029729  0.62170451  0.62822474  0.61193457  0.60257129  0.6259676
  0.61111084  0.61069099  0.61350555  0.62153817  0.62111125  0.61379496
  0.62858188  0.6283751   0.61855709  0.62164527]"
8,4,"[ 0.64086621  0.72028604  0.73483487  0.74384283  0.75241217  0.75902713
  0.76438612  0.7672866   0.77147152  0.77691145  0.77769138  0.78064087
  0.78279388  0.78527479  0.78555574  0.78777968  0.79034093  0.79208375
  0.79200186  0.79406952  0.79412865  0.79511765  0.79694313  0.79789227
  0.79778134  0.8008457   0.79794475  0.80172513  0.80226275  0.80291249
  0.80426681  0.80409522  0.8054856   0.80658913  0.80684467  0.80608925
  0.80776629  0.80789415  0.80824178  0.80818785  0.80988735  0.81008311
  0.81064999  0.81109567  0.81035815  0.81208822  0.81101978  0.8115148
  0.81316845  0.81338929  0.81391679  0.81544796  0.81424396  0.81448916
  0.81549183  0.81581683  0.81577428  0.8159213   0.8156746   0.81686159
  0.81671359  0.81822026  0.8184252   0.81892011  0.81854685  0.8188488
  0.82000868  0.81965961  0.82132316  0.81991318  0.82124677  0.82130844
  0.82216354  0.82251974  0.82145734  0.8238385   0.82305066  0.82410456
  0.82375678  0.82385921  0.82558296  0.82485139  0.82522624  0.82634146
  0.82557626  0.82785762  0.82764187  0.82743577  0.8296835   0.82935987
  0.82948542  0.83071287  0.829886    0.83035914  0.83092428  0.83160885
  0.83091975  0.83207041  0.83213156  0.83190632]","[ 0.61491477  0.6337086   0.63463634  0.651205    0.65915588  0.66421956
  0.6669607   0.67265255  0.66418354  0.67198514  0.68285547  0.67996449
  0.68423744  0.6942756   0.68372318  0.68516777  0.69068127  0.68685452
  0.69572735  0.69891256  0.69806339  0.69782556  0.6988798   0.69702983
  0.69839302  0.70761889  0.70471788  0.6975775   0.70304575  0.70351144
  0.70034734  0.69857582  0.70368308  0.70157703  0.70339171  0.70078505
  0.70247486  0.70165173  0.69705988  0.70339959  0.7045373   0.70459451
  0.70352044  0.69949963  0.70200249  0.70509318  0.70140267  0.71094567
  0.7028462   0.70441256  0.70541427  0.70144464  0.70693987  0.70587919
  0.70719388  0.70564893  0.70413903  0.70340076  0.70528187  0.70010244
  0.70027224  0.69839622  0.70596703  0.69880077  0.70117536  0.70202318
  0.70993523  0.7043534   0.69804982  0.70068961  0.70866067  0.70153332
  0.7041218   0.69730018  0.70125146  0.70681039  0.70452806  0.70604453
  0.70089254  0.70126387  0.7084927   0.69908087  0.70326601  0.70655544
  0.71008029  0.70895044  0.70812408  0.70488502  0.70916463  0.70330652
  0.70788948  0.70664262  0.71179728  0.70506012  0.70187709  0.71186629
  0.70782433  0.71099744  0.70329324  0.71013429]","[ 0.53837421  0.55713106  0.56661377  0.57065333  0.58854952  0.59854792
  0.59321677  0.59889404  0.59868588  0.61210411  0.60344942  0.61953758
  0.61415038  0.63236313  0.61981757  0.63103358  0.62668937  0.62314361
  0.62849382  0.64495533  0.63148353  0.63270338  0.64244383  0.63952129
  0.63403035  0.63961326  0.62958711  0.63949546  0.63200778  0.65194711
  0.63427459  0.64012393  0.64284254  0.64136332  0.64384956  0.65063633
  0.62758584  0.63851078  0.62688552  0.63655486  0.63528275  0.63926935
  0.6322544   0.63708375  0.63093379  0.64557559  0.63960553  0.64795654
  0.63320089  0.63759298  0.63710665  0.6315089   0.63956977  0.63144772
  0.63901037  0.63412159  0.63909686  0.63537256  0.63300093  0.6386233
  0.63178068  0.62912617  0.63759872  0.62261496  0.63059118  0.63638263
  0.64397653  0.642807    0.62876894  0.63926924  0.64345717  0.62457612
  0.63846664  0.62256155  0.63997164  0.64285999  0.63544072  0.64231487
  0.63050987  0.64015998  0.63873321  0.63561574  0.63026512  0.63680937
  0.64174721  0.64180827  0.63920452  0.62574085  0.64977053  0.62731205
  0.64419991  0.63451368  0.64238625  0.64268373  0.62935857  0.63974089
  0.63144819  0.64243017  0.62993538  0.64626239]","[ 0.50162122  0.52156695  0.54309178  0.57213866  0.55874113  0.55489686
  0.57890519  0.57606958  0.56848164  0.57948568  0.61536138  0.57893273
  0.59233103  0.57894612  0.60914717  0.56387544  0.59346628  0.62352854
  0.63154318  0.59333803  0.62410459  0.64015718  0.59992191  0.6175308
  0.6267651   0.63748859  0.65219056  0.62613036  0.64157927  0.5891098
  0.62136878  0.60810614  0.61659363  0.6061073   0.61683289  0.58948857
  0.66121399  0.62410918  0.64539161  0.63902141  0.65358877  0.62942055
  0.63730894  0.63124788  0.64652568  0.62195401  0.62505406  0.62742992
  0.63609014  0.62788084  0.63073334  0.64215097  0.64592237  0.6539689
  0.63361146  0.65139723  0.6496499   0.64855586  0.64558439  0.63422319
  0.6507408   0.64788033  0.64687473  0.66235926  0.65179677  0.64021728
  0.65064971  0.62987398  0.65137876  0.62687366  0.63819934  0.65180005
  0.63590454  0.65931633  0.61758248  0.63781186  0.63538269  0.63110403
  0.64744528  0.6265965   0.64835701  0.65470434  0.65436777  0.64652219
  0.64548561  0.64908653  0.6442944   0.67324735  0.61434173  0.67644008
  0.63387146  0.65615936  0.65236753  0.64060898  0.65811077  0.66102249
  0.66551037  0.64348525  0.67966882  0.6427467 ]"
